Uniq Id,Crawl Timestamp,Pageurl,Pdp Url,Product Id,Product Name,List Price,Sale Price,Discount Percentage,Brand,Product Rank,Size,Availability,Product Description,Seller,Category Url,Input Seed Url,Color,Average Rating,Total Number Of Ratings,Type,Sleeve,Fit,Fabric Or Material,Neck,Pattern,Fabric Care,Closure,Suitable For,Collar,Ideal For,Rise Style,Leg Style,Ocassion,Length,Sleeve Length,Sleeve Type,Wash Care,Darts,Star1 Count,Star2 Count,Star3 Count,Star4 Count,Star5 Count,Gender,Fulfilled By,Best Seller Rank 1,Best Seller Rank 2,Date First Available,Sub Category 1,Sub Category 2,Sub Category 3,Sub Category 4,Sub Category 5,Image 1,Image 2,Image 3,Billing Id,Variant
PROD100550,2023-11-26T00:00:00,https://myntra.com/product/100550,https://myntra.com/product/100550/details,100550,Adidas Red Solid Training Top,3865,2976,23,Adidas,99.78,36,In Stock,Professional sports gear ideal for fitness enthusiasts. Quality construction ensures durability and flexibility.,Adidas Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Red,3.2,3239,Training Top,,Regular,Polyester Blend,,Solid,Machine Wash,,Gym,,Unisex,,,Gym,,,,"Machine wash cold, tumble dry low",,100,226,485,809,1619,Unisex,,772,,,Activewear,Training Top,Unisex,Gym,,https://assets.myntra.com/images/100550/1.jpg,https://assets.myntra.com/images/100550/2.jpg,https://assets.myntra.com/images/100550/3.jpg,BILL100550,Red
PROD100551,2023-11-16T00:00:00,https://myntra.com/product/100551,https://myntra.com/product/100551/details,100551,Puma White Colorblock Training Shoes,1890,491,74,Puma,88.74,10,In Stock,Essential athletic footwear for active lifestyles. Features responsive cushioning and durable outsole.,Puma Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,White,4.4,4150,Training Shoes,,Regular,Synthetic,,Colorblock,Machine Wash,,Running,,Unisex,,,Running,,,,"Machine wash cold, tumble dry low",,126,290,622,1037,2075,Unisex,Myntra,649,,,Sneakers,Training Shoes,Unisex,Running,,https://assets.myntra.com/images/100551/1.jpg,https://assets.myntra.com/images/100551/2.jpg,https://assets.myntra.com/images/100551/3.jpg,BILL100551,White
PROD100552,2023-11-07T00:00:00,https://myntra.com/product/100552,https://myntra.com/product/100552/details,100552,Nike Red Solid Sports Shoes,1405,1194,15,Nike,51.6,8,In Stock,Performance footwear engineered for athletes. Features shock absorption and flexible sole design.,Nike Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Red,4.7,499,Sports Shoes,,Regular,Mesh,,Solid,Machine Wash,,Running,,Unisex,,,Running,,,,"Machine wash cold, tumble dry low",,18,34,74,124,249,Unisex,,347,,,Sneakers,Sports Shoes,Unisex,Running,,https://assets.myntra.com/images/100552/1.jpg,https://assets.myntra.com/images/100552/2.jpg,https://assets.myntra.com/images/100552/3.jpg,BILL100552,Red
PROD100553,2023-11-06T00:00:00,https://myntra.com/product/100553,https://myntra.com/product/100553/details,100553,Uniqlo Navy Solid Training Top,1123,370,67,Uniqlo,22.03,29,In Stock,High-performance activewear designed for intense workouts. Features moisture-wicking fabric for maximum comfort.,Uniqlo Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Navy,3.6,3875,Training Top,,Regular,Jersey,,Solid,Machine Wash,,Gym,,Unisex,,,Gym,,,,"Machine wash cold, tumble dry low",,118,271,581,968,1937,Unisex,,42,,,Activewear,Training Top,Unisex,Gym,,https://assets.myntra.com/images/100553/1.jpg,https://assets.myntra.com/images/100553/2.jpg,https://assets.myntra.com/images/100553/3.jpg,BILL100553,Navy
PROD100554,2023-11-06T00:00:00,https://myntra.com/product/100554,https://myntra.com/product/100554/details,100554,Zara Red Colorblock Running Shoes,916,705,23,Zara,45.11,6,In Stock,Modern athletic footwear with advanced features. Breathable mesh keeps feet cool during workouts.,Zara Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Red,4.6,3778,Running Shoes,,Regular,Synthetic,,Colorblock,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,115,264,566,944,1889,Unisex,Myntra,722,,,Sneakers,Running Shoes,Unisex,Casual,,https://assets.myntra.com/images/100554/1.jpg,https://assets.myntra.com/images/100554/2.jpg,https://assets.myntra.com/images/100554/3.jpg,BILL100554,Red
PROD100555,2023-11-29T00:00:00,https://myntra.com/product/100555,https://myntra.com/product/100555/details,100555,Reebok Navy Colorblock Casual Sneakers,4292,2789,35,Reebok,98.8,9,In Stock,Modern athletic footwear with advanced features. Breathable mesh keeps feet cool during workouts.,Reebok Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Navy,4.7,3083,Casual Sneakers,,Regular,Mesh,,Colorblock,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,95,215,462,770,1541,Unisex,Myntra,,,,Sneakers,Casual Sneakers,Unisex,Sports,,https://assets.myntra.com/images/100555/1.jpg,https://assets.myntra.com/images/100555/2.jpg,https://assets.myntra.com/images/100555/3.jpg,BILL100555,Navy
PROD100556,2023-11-13T00:00:00,https://myntra.com/product/100556,https://myntra.com/product/100556/details,100556,Nike Grey Solid Sports Shoes,3697,2366,36,Nike,1.56,11,Out of Stock,Contemporary athletic shoes combining style with function. Durable materials ensure long-lasting wear.,Nike Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Grey,4.6,3329,Sports Shoes,,Regular,Mesh,,Solid,Machine Wash,,Running,,Unisex,,,Running,,,,"Machine wash cold, tumble dry low",,101,233,499,832,1664,Unisex,,,,,Sneakers,Sports Shoes,Unisex,Running,,https://assets.myntra.com/images/100556/1.jpg,https://assets.myntra.com/images/100556/2.jpg,https://assets.myntra.com/images/100556/3.jpg,BILL100556,Grey
PROD100557,2023-11-24T00:00:00,https://myntra.com/product/100557,https://myntra.com/product/100557/details,100557,Zara Red Colorblock Training Shoes,560,476,15,Zara,54.21,11,In Stock,Versatile sports shoes suitable for various activities. Comfortable fit with reliable traction.,Zara Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Red,3.6,2634,Training Shoes,,Regular,Mesh,,Colorblock,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,80,184,395,658,1317,Unisex,,297,,,Sneakers,Training Shoes,Unisex,Casual,,https://assets.myntra.com/images/100557/1.jpg,https://assets.myntra.com/images/100557/2.jpg,https://assets.myntra.com/images/100557/3.jpg,BILL100557,Red
PROD100558,2023-11-14T00:00:00,https://myntra.com/product/100558,https://myntra.com/product/100558/details,100558,H&M White Solid Training Shoes,2077,1557,25,H&M,43.82,8,In Stock,Technical sports shoes offering exceptional performance. Engineered design supports your training goals.,H&M Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,White,4.4,1650,Training Shoes,,Regular,Mesh,,Solid,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,51,115,247,412,825,Unisex,Myntra,698,,,Sneakers,Training Shoes,Unisex,Casual,,https://assets.myntra.com/images/100558/1.jpg,https://assets.myntra.com/images/100558/2.jpg,https://assets.myntra.com/images/100558/3.jpg,BILL100558,White
PROD100559,2023-11-29T00:00:00,https://myntra.com/product/100559,https://myntra.com/product/100559/details,100559,Adidas Green Solid Sports T-Shirt,1819,1346,26,Adidas,3.59,33,In Stock,Contemporary activewear combining function with style. Premium fabric supports your active lifestyle.,Adidas Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Green,3.7,2394,Sports T-Shirt,,Regular,Polyester Blend,,Solid,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,73,167,359,598,1197,Unisex,,858,,,Activewear,Sports T-Shirt,Unisex,Sports,,https://assets.myntra.com/images/100559/1.jpg,https://assets.myntra.com/images/100559/2.jpg,https://assets.myntra.com/images/100559/3.jpg,BILL100559,Green
PROD100560,2023-11-15T00:00:00,https://myntra.com/product/100560,https://myntra.com/product/100560/details,100560,Nike Navy Solid Running Shoes,3592,2729,24,Nike,92.92,6,Out of Stock,Contemporary athletic shoes combining style with function. Durable materials ensure long-lasting wear.,Nike Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Navy,4.7,1218,Running Shoes,,Regular,Mesh,,Solid,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,38,85,182,304,609,Unisex,Myntra,66,,,Sneakers,Running Shoes,Unisex,Casual,,https://assets.myntra.com/images/100560/1.jpg,https://assets.myntra.com/images/100560/2.jpg,https://assets.myntra.com/images/100560/3.jpg,BILL100560,Navy
PROD100561,2023-11-21T00:00:00,https://myntra.com/product/100561,https://myntra.com/product/100561/details,100561,Tommy Hilfiger Black Striped Sports Shorts,3878,3412,12,Tommy Hilfiger,81.58,33,In Stock,Technical sportswear designed for serious athletes. Features quick-dry technology and comfortable fit.,Tommy Hilfiger Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Black,3.1,4614,Sports Shorts,,Regular,Jersey,,Striped,Machine Wash,,Training,,Unisex,,,Training,,,,"Machine wash cold, tumble dry low",,140,322,692,1153,2307,Unisex,,701,,,Activewear,Sports Shorts,Unisex,Training,,https://assets.myntra.com/images/100561/1.jpg,https://assets.myntra.com/images/100561/2.jpg,https://assets.myntra.com/images/100561/3.jpg,BILL100561,Black
PROD100562,2023-11-02T00:00:00,https://myntra.com/product/100562,https://myntra.com/product/100562/details,100562,Nike Blue Colorblock Running Shoes,4110,821,80,Nike,66.16,8,In Stock,Professional sports shoes offering superior comfort. Advanced technology ensures optimal support.,Nike Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Blue,4.2,3922,Running Shoes,,Regular,Mesh,,Colorblock,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,119,274,588,980,1961,Unisex,,865,,,Sneakers,Running Shoes,Unisex,Casual,,https://assets.myntra.com/images/100562/1.jpg,https://assets.myntra.com/images/100562/2.jpg,https://assets.myntra.com/images/100562/3.jpg,BILL100562,Blue
PROD100563,2023-11-11T00:00:00,https://myntra.com/product/100563,https://myntra.com/product/100563/details,100563,Zara Grey Colorblock Casual Sneakers,4211,3284,22,Zara,72.92,6,In Stock,Performance footwear engineered for athletes. Features shock absorption and flexible sole design.,Zara Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Grey,4.0,2817,Casual Sneakers,,Regular,Synthetic,,Colorblock,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,86,197,422,704,1408,Unisex,Myntra,584,,,Sneakers,Casual Sneakers,Unisex,Casual,,https://assets.myntra.com/images/100563/1.jpg,https://assets.myntra.com/images/100563/2.jpg,https://assets.myntra.com/images/100563/3.jpg,BILL100563,Grey
PROD100564,2023-11-05T00:00:00,https://myntra.com/product/100564,https://myntra.com/product/100564/details,100564,H&M Blue Colorblock Running Shoes,1917,1265,34,H&M,80.41,6,In Stock,Professional sports shoes offering superior comfort. Advanced technology ensures optimal support.,H&M Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Blue,3.6,754,Running Shoes,,Regular,Leather,,Colorblock,Machine Wash,,Running,,Unisex,,,Running,,,,"Machine wash cold, tumble dry low",,24,52,113,188,377,Unisex,,770,,,Sneakers,Running Shoes,Unisex,Running,,https://assets.myntra.com/images/100564/1.jpg,https://assets.myntra.com/images/100564/2.jpg,https://assets.myntra.com/images/100564/3.jpg,BILL100564,Blue
PROD100565,2023-11-25T00:00:00,https://myntra.com/product/100565,https://myntra.com/product/100565/details,100565,H&M Blue Colorblock Casual Sneakers,983,285,71,H&M,3.29,9,Out of Stock,Contemporary athletic shoes combining style with function. Durable materials ensure long-lasting wear.,H&M Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Blue,4.5,1771,Casual Sneakers,,Regular,Mesh,,Colorblock,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,56,123,265,442,885,Unisex,,619,,,Sneakers,Casual Sneakers,Unisex,Sports,,https://assets.myntra.com/images/100565/1.jpg,https://assets.myntra.com/images/100565/2.jpg,https://assets.myntra.com/images/100565/3.jpg,BILL100565,Blue
PROD100566,2023-11-23T00:00:00,https://myntra.com/product/100566,https://myntra.com/product/100566/details,100566,Tommy Hilfiger Grey Colorblock Running Shoes,3346,769,77,Tommy Hilfiger,33.36,7,In Stock,High-quality sneakers perfect for training and running. Lightweight construction with excellent grip.,Tommy Hilfiger Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Grey,4.9,4745,Running Shoes,,Regular,Mesh,,Colorblock,Machine Wash,,Casual,,Unisex,,,Casual,,,,"Machine wash cold, tumble dry low",,144,332,711,1186,2372,Unisex,,27,,,Sneakers,Running Shoes,Unisex,Casual,,https://assets.myntra.com/images/100566/1.jpg,https://assets.myntra.com/images/100566/2.jpg,https://assets.myntra.com/images/100566/3.jpg,BILL100566,Grey
PROD100567,2023-11-01T00:00:00,https://myntra.com/product/100567,https://myntra.com/product/100567/details,100567,H&M Navy Printed Sports Shorts,2875,1753,39,H&M,26.27,32,In Stock,Professional-grade activewear offering superior comfort. Engineered fabric enhances your performance.,H&M Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Navy,3.5,1748,Sports Shorts,,Regular,Polyester,,Printed,Machine Wash,,Training,,Unisex,,,Training,,,,"Machine wash cold, tumble dry low",,53,122,262,437,874,Unisex,,812,,,Activewear,Sports Shorts,Unisex,Training,,https://assets.myntra.com/images/100567/1.jpg,https://assets.myntra.com/images/100567/2.jpg,https://assets.myntra.com/images/100567/3.jpg,BILL100567,Navy
PROD100568,2023-11-05T00:00:00,https://myntra.com/product/100568,https://myntra.com/product/100568/details,100568,Adidas Blue Striped Track Pants,2191,744,66,Adidas,95.18,32,Out of Stock,Professional sports gear ideal for fitness enthusiasts. Quality construction ensures durability and flexibility.,Adidas Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Blue,3.3,2215,Track Pants,,Regular,Polyester Blend,,Striped,Machine Wash,,Gym,,Unisex,,,Gym,,,,"Machine wash cold, tumble dry low",,68,155,332,553,1107,Unisex,,571,,,Activewear,Track Pants,Unisex,Gym,,https://assets.myntra.com/images/100568/1.jpg,https://assets.myntra.com/images/100568/2.jpg,https://assets.myntra.com/images/100568/3.jpg,BILL100568,Blue
PROD100569,2023-11-26T00:00:00,https://myntra.com/product/100569,https://myntra.com/product/100569/details,100569,Tommy Hilfiger Black Colorblock Running Shoes,2286,1485,35,Tommy Hilfiger,52.77,8,In Stock,Technical sports shoes offering exceptional performance. Engineered design supports your training goals.,Tommy Hilfiger Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Black,4.0,810,Running Shoes,,Regular,Synthetic,,Colorblock,Machine Wash,,Running,,Unisex,,,Running,,,,"Machine wash cold, tumble dry low",,26,56,121,202,405,Unisex,,432,,,Sneakers,Running Shoes,Unisex,Running,,https://assets.myntra.com/images/100569/1.jpg,https://assets.myntra.com/images/100569/2.jpg,https://assets.myntra.com/images/100569/3.jpg,BILL100569,Black
PROD100570,2023-11-25T00:00:00,https://myntra.com/product/100570,https://myntra.com/product/100570/details,100570,Tommy Hilfiger Black Solid Casual Sneakers,1802,1315,27,Tommy Hilfiger,57.45,12,In Stock,Performance footwear engineered for athletes. Features shock absorption and flexible sole design.,Tommy Hilfiger Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Black,4.9,1201,Casual Sneakers,,Regular,Synthetic,,Solid,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,37,84,180,300,600,Unisex,,92,,,Sneakers,Casual Sneakers,Unisex,Sports,,https://assets.myntra.com/images/100570/1.jpg,https://assets.myntra.com/images/100570/2.jpg,https://assets.myntra.com/images/100570/3.jpg,BILL100570,Black
PROD100571,2023-11-28T00:00:00,https://myntra.com/product/100571,https://myntra.com/product/100571/details,100571,Calvin Klein Green Striped Sports T-Shirt,1872,1535,18,Calvin Klein,81.43,31,In Stock,High-performance activewear designed for intense workouts. Features moisture-wicking fabric for maximum comfort.,Calvin Klein Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Green,3.3,4619,Sports T-Shirt,,Regular,Jersey,,Striped,Machine Wash,,Training,,Unisex,,,Training,,,,"Machine wash cold, tumble dry low",,141,323,692,1154,2309,Unisex,,,,,Activewear,Sports T-Shirt,Unisex,Training,,https://assets.myntra.com/images/100571/1.jpg,https://assets.myntra.com/images/100571/2.jpg,https://assets.myntra.com/images/100571/3.jpg,BILL100571,Green
PROD100572,2023-11-10T00:00:00,https://myntra.com/product/100572,https://myntra.com/product/100572/details,100572,Tommy Hilfiger Black Solid Running Shoes,977,205,79,Tommy Hilfiger,56.82,12,In Stock,Contemporary athletic shoes combining style with function. Durable materials ensure long-lasting wear.,Tommy Hilfiger Official Store,https://myntra.com/sneakers,https://myntra.com/sneakers,Black,4.1,4113,Running Shoes,,Regular,Leather,,Solid,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,126,287,616,1028,2056,Unisex,Myntra,,,,Sneakers,Running Shoes,Unisex,Sports,,https://assets.myntra.com/images/100572/1.jpg,https://assets.myntra.com/images/100572/2.jpg,https://assets.myntra.com/images/100572/3.jpg,BILL100572,Black
PROD100573,2023-11-17T00:00:00,https://myntra.com/product/100573,https://myntra.com/product/100573/details,100573,Zara Navy Printed Track Pants,2080,644,69,Zara,5.49,35,In Stock,High-performance activewear designed for intense workouts. Features moisture-wicking fabric for maximum comfort.,Zara Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Navy,4.2,2204,Track Pants,,Slim,Polyester Blend,,Printed,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,67,154,330,551,1102,Unisex,,,,,Activewear,Track Pants,Unisex,Sports,,https://assets.myntra.com/images/100573/1.jpg,https://assets.myntra.com/images/100573/2.jpg,https://assets.myntra.com/images/100573/3.jpg,BILL100573,Navy
PROD100574,2023-11-24T00:00:00,https://myntra.com/product/100574,https://myntra.com/product/100574/details,100574,Adidas Navy Solid Track Pants,1871,430,77,Adidas,54.52,32,In Stock,Contemporary activewear combining function with style. Premium fabric supports your active lifestyle.,Adidas Official Store,https://myntra.com/activewear,https://myntra.com/activewear,Navy,3.7,1029,Track Pants,,Slim,Polyester,,Solid,Machine Wash,,Sports,,Unisex,,,Sports,,,,"Machine wash cold, tumble dry low",,32,72,154,257,514,Unisex,Myntra,,,,Activewear,Track Pants,Unisex,Sports,,https://assets.myntra.com/images/100574/1.jpg,https://assets.myntra.com/images/100574/2.jpg,https://assets.myntra.com/images/100574/3.jpg,BILL100574,Navy
